athlete_id,event_id,race_id,splitsMissing,maxConsecutiveSplitsMissing
ADC49Y4Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Z7FFB8C4,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
9211BBBF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
CA3C18Z9,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
3Y7Y5FY4,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
BFZ9ZB1D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
3F7Z484D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Y2FCF934,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
5642492D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
31Y2Z122,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,4,3
Z123BZZZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
674CZ832,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Z5163A69,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
B1352ZBB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,1,1
5C54DAZ8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
1A5F4FA1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
67F31789,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
3ZYB7DZ5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
L36651D7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
