athlete_id,event_id,race_id,splitsMissing,maxConsecutiveSplitsMissing
7574Y3Y1,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
AB9Y36C7,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
A3ZF4FCA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
7FDFA46D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
47YFDZYB,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
A42DD4CZ,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
7C6683FC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
D1A79685,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
ZCB5ZFZC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
D8B87228,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
9D2BY87D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
C96F515B,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
Z63FBY86,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
89AYB26Y,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
8CZB5F4C,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
975BDB18,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
66YAC95Y,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
Z8F46C84,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
279CYA95,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
D71F5BD6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
CD7495CF,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
5A772B44,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
CC9FC6B5,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
BF7AY576,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
3Z58Y988,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
2B98Z8BY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
ZD443F89,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
44AD83B6,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
64861Z1Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
4622F5AD,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
43FY9754,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
A2YA3Y91,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
6636YAZA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
A4542F4Z,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
87251F45,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
B9C82A7D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
AZ4CZ2DF,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,7,7
