athlete_id,event_std,splitsMissing,maxConsecutiveSplitsMissing
Y42CZY51,maraton,0,0
692A363F,maraton,0,0
Y1Y9Z546,maraton,0,0
D48B9B97,maraton,8,8
D94BDD1Y,maraton,0,0
8FY2CB75,maraton,0,0
Y84696C5,maraton,0,0
DA7A5Z98,maraton,0,0
YY167111,maraton,0,0
9578822D,maraton,0,0
BY314D11,maraton,1,1
ZFD236D2,maraton,0,0
F3YF2798,maraton,0,0
298A7698,maraton,0,0
493Y7643,maraton,0,0
3DA8Z9C6,maraton,0,0
2D238Y2D,maraton,0,0
CDAYCACZ,maraton,0,0
CB8DAY4Y,maraton,0,0
9ZCBD56C,maraton,0,0
62532CAB,maraton,0,0
2Z5C7ZAB,maraton,0,0
ZDFF21DA,maraton,0,0
ADZ69YZ5,maraton,0,0
855Y8C7C,maraton,0,0
FBY5BY6D,maraton,0,0
DB7DCAZ4,maraton,0,0
Y5AZ9F52,maraton,0,0
F6A6BB83,maraton,0,0
YA62Y135,maraton,0,0
B51FFZA4,maraton,0,0
511447B4,maraton,0,0
1ZZD5623,maraton,0,0
B966D162,maraton,0,0
CD3YCZ2C,maraton,0,0
1D52B7BC,maraton,0,0
C949ZF3D,maraton,0,0
A3CY2441,maraton,0,0
F265FFFY,maraton,0,0
BY5ZYA54,maraton,0,0
AYD21B1F,maraton,0,0
F5ZAD5F6,maraton,0,0
L4749134,maraton,0,0
DB6CY51B,maraton,0,0
66CY6911,maraton,0,0
76A89914,maraton,0,0
AC79DC26,maraton,0,0
1DC8Y72Z,maraton,0,0
433C2Y9C,maraton,0,0
F45F54F1,maraton,0,0
4ZAZB1B7,maraton,0,0
ZZY4D54Y,maraton,0,0
72542ZDZ,maraton,0,0
6F638F2F,maraton,0,0
681YAZ84,maraton,0,0
AD8A76A9,maraton,0,0
DDC421FC,maraton,0,0
Y5ZABYA4,maraton,0,0
6DD9383Z,maraton,0,0
CCD14DZB,maraton,0,0
C98DCD5Z,maraton,0,0
Y5353411,maraton,0,0
678C1B14,maraton,0,0
4Z2ZA864,maraton,0,0
CDYD3528,maraton,0,0
53D7895Y,maraton,0,0
3185673Z,maraton,0,0
3FY17C2C,maraton,0,0
Z9322AB1,maraton,0,0
C12D4DCZ,maraton,0,0
7ZC4Z619,maraton,0,0
Y8BA3FF4,maraton,0,0
Z1BBYD1Y,maraton,0,0
4533DB8B,maraton,0,0
749FCF17,maraton,0,0
CB3BC981,maraton,7,7
D2F517ZF,maraton,1,1
Z83A5Z64,maraton,0,0
F2YCY45F,maraton,0,0
B12ZZY4Z,maraton,0,0
B9A7Z426,maraton,0,0
B2D4B5BD,maraton,0,0
79F93315,maraton,0,0
CB8698YZ,maraton,1,1
D364DAY4,maraton,0,0
7CZ7ABYA,maraton,0,0
FCCZ49B7,maraton,0,0
5BB55Z46,maraton,0,0
A5B5BA67,maraton,0,0
DCF8C3DD,maraton,0,0
A843BCBA,maraton,2,1
6DF34D3A,maraton,0,0
Y1C2C162,maraton,0,0
BDD985A5,maraton,0,0
C59C6YC7,maraton,0,0
87FFY4Z3,maraton,0,0
66ZY19A8,maraton,0,0
A6C29ZAB,maraton,0,0
6BFBZC2A,maraton,0,0
ZA9ZF3D5,maraton,0,0
6142D7YY,maraton,0,0
8C756BC9,maraton,0,0
72YF6DC6,maraton,0,0
FY6Y9Y48,maraton,0,0
YA623ZC9,maraton,0,0
5D21BA4A,maraton,0,0
771A811B,maraton,0,0
3c57cb11-8b15-4842-994a-f25a0d004619,maraton,0,0
717AC537,maraton,0,0
4CZ2A3AF,maraton,0,0
7C8236CB,maraton,0,0
81ZC6C25,maraton,0,0
A484AB98,maraton,0,0
4D172YB3,maraton,0,0
658C864D,maraton,0,0
ZAAYF2C1,maraton,1,1
931Y2185,maraton,0,0
92AY2C1Y,maraton,0,0
7643AAZ3,maraton,0,0
5BABDD54,maraton,0,0
Z265BYCA,maraton,0,0
183F9CCD,maraton,0,0
1414A1C4,maraton,0,0
5BF8318F,maraton,0,0
YB447FB6,maraton,0,0
3YCA811F,maraton,0,0
ZCZ61B5D,maraton,0,0
6855F714,maraton,0,0
9AF3Z582,maraton,0,0
D935BAB2,maraton,0,0
3YCDAA97,maraton,0,0
4Z91B411,maraton,0,0
L5663575,maraton,0,0
462B2F18,maraton,0,0
D661BZD3,maraton,0,0
64Z6Z839,maraton,0,0
Y99A3A38,maraton,0,0
BYY3Z8AC,maraton,0,0
D66Z1764,maraton,0,0
1Z253564,maraton,0,0
AYZ9CACB,maraton,0,0
91Z41569,maraton,0,0
ZAA96D48,maraton,0,0
7AA3A1ZF,maraton,0,0
Y97YF4Y7,maraton,0,0
4Z1991B8,maraton,0,0
2F7D2Z66,maraton,0,0
AY964424,maraton,0,0
269CD4F4,maraton,0,0
BZ21Y6A2,maraton,0,0
6354Z165,maraton,0,0
L65684D2,maraton,0,0
YD383YY4,maraton,4,2
F1ZZAY71,maraton,0,0
3YA9YZZF,maraton,0,0
