athlete_id,event_id,race_id,netTime
AC68Y46Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11329489.0
FB39347C,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,3402505.0
BD6Z8ZZ9,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9958114.0
BYDZ4269,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10089581.0
5218Z9FZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10989794.0
81D9YZ28,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9902155.0
F918BZBF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10119193.0
AYBD5AZ7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10536533.0
36Y547D9,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11309079.0
ZC6455A3,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,3646979.0
991B7ZB2,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11116128.0
C53ACA8Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10602128.0
CCBC72F5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10192594.0
L8211445,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9875054.0
F47B9B31,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10112019.0
B9D1FC5B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10177284.0
94Z97D24,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10077430.0
54F76329,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9988419.0
1C94CDD1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10532310.0
6FC228AC,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9910361.0
4AB366FF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10541617.0
ZYZ8Y39F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10557030.0
16DC6264,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9938683.0
9B949Y91,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10597597.0
35Y278Y5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10648066.0
8AD82DF5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10307474.0
914A3BD7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10227739.0
BC3841D3,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11208826.0
51ZAB3DF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11039309.0
72BY14BD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10702932.0
D2A26DZF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10558408.0
Z6AF5DBB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10309733.0
6YCA9FB6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10441948.0
1441981A,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11819505.0
YF172B8F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10019707.0
11ZADCD5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10226118.0
ZAC87C56,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10443993.0
2D3B18Z2,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10496143.0
6DD829CA,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10330582.0
FF564A1F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10292639.0
L7186151,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11067233.0
9ZA569YD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10359070.0
1Y522124,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10336877.0
7AZF5F9D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11703197.0
AAB7FA8D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10098768.0
49277CAA,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10588328.0
6276D3A8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10261768.0
6AA48ZAD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10764573.0
55DZZ88B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10582957.0
97CD58FC,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10695076.0
3C4B422A,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10522637.0
D7915A19,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10078155.0
2BYYB58A,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10280659.0
4BC91F2B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10403049.0
Z6Z7ZA3Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9956343.0
75D5Y9A3,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10434983.0
77AYZB96,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10561911.0
C5Z6AYZB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11313254.0
Z635BY3Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10331432.0
Z971DZC6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10665088.0
4B4B97D2,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10514902.0
FY7741B6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10063172.0
18C7DCY1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10302466.0
156Z38C2,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10601063.0
9FBD2113,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9970937.0
D281Z865,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10563281.0
B8YZ55D1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10053352.0
6DCA7647,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10838152.0
Y797Y3A5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10016562.0
138CZZ98,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9949945.0
8468F681,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10286608.0
77Z5Z875,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9901958.0
4C4C46A2,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11054098.0
BD6F5C22,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10777354.0
Z39CZFY6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10346610.0
835DZC97,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,12148957.0
43BY64Z9,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10699566.0
ZF2Y8Y48,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10620101.0
FD8A8D16,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10623610.0
D75ZFDZ7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,11154921.0
37A5A356,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10385201.0
YD846654,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10159970.0
Z6416F9D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9929014.0
1DA7Y8FC,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10777851.0
YZDCC9Z9,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10081525.0
899F1YFZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,9902019.0
2B142925,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10963605.0
13C1CY24,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10627016.0
8CC469Z9,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10443703.0
681Y2451,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10935718.0
67AF1YY2,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,10078081.0
